player_id,player,squad,comp,nation_code,league_nation,position,position_role,age,min,ninety_mins_played,goals,assists,xg,xag,passes_completed,pass_completion_pct,passes_completed_per90,pabr,take_ons_attempted,take_ons_successful,take_ons_per90,shots,shots_on_target,shots_per90,tackles,tackles_per90,interceptions,interceptions_per90,aerials_won,aerials_won_per90,progressive_carries,progressive_carries_per90,touches_att_third_per90,xt_carry,sprint_count_proxy,accel_count_proxy,ddi_proxy,market_value_m,market_value_source,is_foreign
thibaut-courtois-real-madrid,Thibaut Courtois,Real Madrid,La Liga,BEL,ESP,GK,GK,32.0,1350,15.0,0,0,0.0,0.0,484,85.7,32.266666666666666,0.857,1,0,0.0,0,0,0.0,0,0.0,1,0.06666666666666667,6,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,transfermarkt,1
timon-weiner-holstein-kiel,Timon Weiner,Holstein Kiel,Bundesliga,GER,GER,GK,GK,25.0,1350,15.0,0,0,0.0,0.0,374,64.9,24.933333333333334,0.649,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2,0.13333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,transfermarkt,0
vanja-milinković-savić-torino,Vanja Milinković-Savić,Torino,Serie A,SRB,ITA,GK,GK,27.0,1440,16.0,0,0,0.0,0.1,475,69.0,29.6875,0.69,0,0,0.0,0,0,0.0,0,0.0,0,0.0,6,0.375,0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,imputed,1
vicente-guaita-celta-vigo,Vicente Guaita,Celta Vigo,La Liga,ESP,ESP,GK,GK,37.0,1260,14.0,0,0,0.0,0.0,310,81.4,22.142857142857142,0.8140000000000001,0,0,0.0,0,0,0.0,0,0.0,0,0.0,6,0.42857142857142855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,imputed,0
wladimiro-falcone-lecce,Wladimiro Falcone,Lecce,Serie A,ITA,ITA,GK,GK,29.0,1530,17.0,0,0,0.0,0.0,329,62.7,19.352941176470587,0.627,0,0,0.0,0,0,0.0,0,0.0,0,0.0,4,0.23529411764705882,0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,imputed,0
yahia-fofana-angers,Yahia Fofana,Angers,Ligue 1,CIV,FRA,GK,GK,24.0,1350,15.0,0,0,0.0,0.0,321,70.5,21.4,0.705,1,1,0.06666666666666667,0,0,0.0,0,0.0,1,0.06666666666666667,3,0.2,0,0.0,0.0,0.0,0.02,0.0,0.27,8.36,imputed,1
yann-sommer-inter,Yann Sommer,Inter,Serie A,SUI,ITA,GK,GK,36.0,1440,16.0,0,0,0.0,0.0,534,88.6,33.375,0.8859999999999999,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2,0.125,0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,imputed,1
yehvann-diouf-reims,Yehvann Diouf,Reims,Ligue 1,FRA,FRA,GK,GK,25.0,1350,15.0,0,0,0.0,0.0,392,69.8,26.133333333333333,0.698,0,0,0.0,0,0,0.0,1,0.06666666666666667,0,0.0,2,0.13333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,imputed,0
zion-suzuki-parma,Zion Suzuki,Parma,Serie A,JPN,ITA,GK,GK,22.0,1424,15.8,0,0,0.0,0.0,456,67.5,28.860759493670884,0.675,0,0,0.0,0,0,0.0,1,0.06329113924050632,0,0.0,7,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,imputed,1
álex-remiro-real-sociedad,Álex Remiro,Real Sociedad,La Liga,ESP,ESP,GK,GK,29.0,1620,18.0,0,0,0.0,0.0,475,76.2,26.38888888888889,0.762,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,transfermarkt,0
ørjan-nyland-sevilla,Ørjan Nyland,Sevilla,La Liga,NOR,ESP,GK,GK,34.0,963,10.7,0,0,0.0,0.2,238,61.3,22.24299065420561,0.613,0,0,0.0,0,0,0.0,1,0.09345794392523366,0,0.0,2,0.1869158878504673,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,imputed,1
đorđe-petrović-strasbourg,Đorđe Petrović,Strasbourg,Ligue 1,SRB,FRA,GK,GK,25.0,1080,12.0,0,0,0.0,0.0,471,78.5,39.25,0.785,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0.0,0.041666666666666664,0.08,0.04,0.83,11.42,imputed,1
łukasz-skorupski-bologna,Łukasz Skorupski,Bologna,Serie A,POL,ITA,GK,GK,33.0,900,10.0,0,0,0.0,0.0,271,75.7,27.1,0.757,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,imputed,1
akor-adams-montpellier,Akor Adams,Montpellier,Ligue 1,NGA,FRA,FW,ST,24.0,922,10.2,3,1,4.1,1.0,93,62.4,9.11764705882353,0.624,10,4,0.3921568627450981,24,12,2.3529411764705883,3,0.29411764705882354,1,0.09803921568627452,25,2.450980392156863,9,0.8823529411764707,9.705882352941178,2.058823529411765,1.0,10.15,83.92,26.48,imputed,1
alexander-isak-newcastle-utd,Alexander Isak,Newcastle Utd,Premier League,SWE,ENG,FW,ST,25.0,1199,13.3,10,4,8.6,2.7,217,73.8,16.31578947368421,0.738,42,19,1.4285714285714286,46,20,3.4586466165413534,5,0.37593984962406013,1,0.07518796992481203,12,0.9022556390977443,33,2.481203007518797,20.075187969924812,3.6654135338345863,2.91,21.32,141.43,70.07,imputed,1
alexandre-lacazette-lyon,Alexandre Lacazette,Lyon,Ligue 1,FRA,FRA,FW,ST,33.0,949,10.5,5,2,6.5,2.6,184,71.0,17.523809523809526,0.71,19,7,0.6666666666666666,24,15,2.2857142857142856,5,0.47619047619047616,3,0.2857142857142857,8,0.7619047619047619,9,0.8571428571428571,21.333333333333332,2.7857142857142856,1.06,21.76,129.81,16.03,imputed,0
andrea-pinamonti-genoa,Andrea Pinamonti,Genoa,Serie A,ITA,ITA,FW,ST,25.0,1307,14.5,6,1,4.1,0.8,176,62.4,12.137931034482758,0.624,8,2,0.13793103448275862,45,16,3.103448275862069,5,0.3448275862068966,1,0.06896551724137931,41,2.8275862068965516,7,0.4827586206896552,11.793103448275861,2.0344827586206895,0.52,12.03,81.93,35.75,imputed,0
ange-yoan-bonny-parma,Ange-Yoan Bonny,Parma,Serie A,FRA,ITA,FW,ST,21.0,1173,13.0,4,1,5.4,1.6,218,74.9,16.76923076923077,0.7490000000000001,22,12,0.9230769230769231,33,11,2.5384615384615383,14,1.0769230769230769,0,0.0,9,0.6923076923076923,19,1.4615384615384615,17.076923076923077,2.6153846153846154,1.74,17.81,106.0,28.71,imputed,1
ante-budimir-osasuna,Ante Budimir,Osasuna,La Liga,CRO,ESP,FW,ST,33.0,1373,15.3,10,1,7.2,0.9,122,56.5,7.973856209150326,0.565,17,6,0.39215686274509803,38,12,2.4836601307189543,10,0.6535947712418301,1,0.06535947712418301,71,4.640522875816993,12,0.7843137254901961,12.941176470588236,2.336601307189542,0.9,13.33,101.24,18.26,imputed,1
antonio-sanabria-torino,Antonio Sanabria,Torino,Serie A,PAR,ITA,FW,ST,28.0,966,10.7,2,0,2.4,0.4,155,82.0,14.485981308411215,0.82,6,2,0.1869158878504673,13,4,1.2149532710280375,2,0.1869158878504673,0,0.0,13,1.2149532710280375,4,0.3738317757009346,9.25233644859813,1.074766355140187,0.43,9.44,45.61,14.86,imputed,1
arnaud-kalimuendo-rennes,Arnaud Kalimuendo,Rennes,Ligue 1,FRA,FRA,FW,ST,22.0,1086,12.1,6,0,4.8,0.5,164,75.9,13.553719008264464,0.759,22,6,0.49586776859504134,20,8,1.6528925619834711,6,0.49586776859504134,1,0.08264462809917356,12,0.9917355371900827,14,1.15702479338843,13.388429752066116,2.004132231404959,1.31,13.97,82.56,29.34,imputed,0
artem-dovbyk-roma,Artem Dovbyk,Roma,Serie A,UKR,ITA,FW,ST,27.0,1239,13.8,5,1,5.8,1.5,166,72.5,12.028985507246377,0.725,12,5,0.36231884057971014,31,10,2.2463768115942027,3,0.21739130434782608,1,0.07246376811594203,26,1.8840579710144927,11,0.7971014492753623,14.275362318840578,2.481884057971014,0.91,14.67,111.96,36.38,imputed,1
borja-iglesias-celta-vigo,Borja Iglesias,Celta Vigo,La Liga,ESP,ESP,FW,ST,31.0,919,10.2,4,0,3.8,0.7,164,73.2,16.07843137254902,0.732,14,8,0.7843137254901962,18,11,1.7647058823529413,5,0.4901960784313726,3,0.29411764705882354,5,0.4901960784313726,6,0.5882352941176471,13.529411764705884,1.6421568627450982,0.82,13.82,72.25,14.91,imputed,0
brennan-johnson-tottenham,Brennan Johnson,Tottenham,Premier League,WAL,ENG,FW,ST,23.0,1204,13.4,6,2,7.2,1.3,252,70.0,18.80597014925373,0.7,22,11,0.8208955223880596,38,12,2.835820895522388,26,1.9402985074626866,3,0.22388059701492538,7,0.5223880597014925,38,2.835820895522388,22.91044776119403,3.7873134328358207,3.08,24.33,145.45,47.35,imputed,1
bryan-mbeumo-brentford,Bryan Mbeumo,Brentford,Premier League,CMR,ENG,FW,ST,25.0,1524,16.9,10,2,4.9,3.3,407,68.8,24.082840236686394,0.688,50,24,1.4201183431952664,26,14,1.5384615384615385,21,1.2426035502958581,7,0.4142011834319527,17,1.0059171597633136,51,3.017751479289941,25.562130177514796,2.7366863905325447,3.44,27.07,94.14,62.88,imputed,1
che-adams-torino,Che Adams,Torino,Serie A,SCO,ITA,FW,ST,28.0,975,10.8,4,1,2.8,1.2,151,68.0,13.981481481481481,0.68,17,5,0.4629629629629629,24,10,2.222222222222222,6,0.5555555555555555,1,0.09259259259259259,15,1.3888888888888888,8,0.7407407407407407,13.333333333333332,1.7129629629629628,0.88,13.7,67.59,24.17,imputed,1
chris-wood-nott-ham-forest,Chris Wood,Nott'ham Forest,Premier League,NZL,ENG,FW,ST,33.0,1325,14.7,10,0,6.5,1.0,136,63.0,9.251700680272108,0.63,7,2,0.1360544217687075,29,17,1.9727891156462587,1,0.06802721088435375,4,0.272108843537415,44,2.993197278911565,10,0.6802721088435374,8.979591836734695,1.6156462585034015,0.72,9.32,64.15,16.82,imputed,1
cyle-larin-mallorca,Cyle Larin,Mallorca,La Liga,CAN,ESP,FW,ST,29.0,985,10.9,5,2,4.7,1.1,118,65.6,10.825688073394495,0.6559999999999999,14,2,0.18348623853211007,23,10,2.110091743119266,5,0.4587155963302752,1,0.09174311926605504,33,3.0275229357798166,9,0.8256880733944953,12.660550458715596,1.8807339449541285,0.88,13.07,75.96,28.22,imputed,1
danny-welbeck-brighton,Danny Welbeck,Brighton,Premier League,ENG,ENG,FW,ST,34.0,1112,12.4,6,2,5.6,0.5,214,83.3,17.258064516129032,0.833,21,6,0.48387096774193544,35,13,2.82258064516129,11,0.8870967741935484,4,0.3225806451612903,11,0.8870967741935484,10,0.8064516129032258,14.112903225806452,2.1169354838709675,0.95,14.52,84.6,11.08,imputed,0
dominic-calvert-lewin-everton,Dominic Calvert-Lewin,Everton,Premier League,ENG,ENG,FW,ST,27.0,1231,13.7,2,1,4.4,0.4,128,61.8,9.343065693430658,0.618,22,7,0.5109489051094891,34,14,2.4817518248175183,7,0.5109489051094891,6,0.43795620437956206,58,4.233576642335767,19,1.3868613138686132,13.868613138686133,2.5182481751824817,1.54,14.56,100.58,23.48,imputed,0
dominic-solanke-tottenham,Dominic Solanke,Tottenham,Premier League,ENG,ENG,FW,ST,27.0,1238,13.8,6,3,7.5,2.1,154,72.0,11.159420289855072,0.72,34,14,1.0144927536231882,33,17,2.391304347826087,11,0.7971014492753623,0,0.0,22,1.5942028985507246,20,1.4492753623188406,12.391304347826086,2.5,1.75,13.12,101.16,49.08,imputed,0
dušan-vlahović-juventus,Dušan Vlahović,Juventus,Serie A,SRB,ITA,FW,ST,24.0,1239,13.8,7,1,9.5,0.6,154,68.4,11.159420289855072,0.684,16,4,0.2898550724637681,47,14,3.4057971014492754,2,0.14492753623188406,1,0.07246376811594203,20,1.4492753623188406,12,0.8695652173913043,13.26086956521739,2.6992753623188404,0.96,13.7,111.67,49.73,imputed,1
erling-haaland-manchester-city,Erling Haaland,Manchester City,Premier League,NOR,ENG,FW,ST,24.0,1529,17.0,13,1,13.1,1.1,122,67.0,7.176470588235294,0.67,19,6,0.35294117647058826,70,36,4.117647058823529,6,0.35294117647058826,3,0.17647058823529413,22,1.2941176470588236,9,0.5294117647058824,12.941176470588236,2.8970588235294117,0.64,13.21,123.47,200.0,transfermarkt,1
ermedin-demirović-stuttgart,Ermedin Demirović,Stuttgart,Bundesliga,BIH,GER,FW,ST,26.0,969,10.8,7,0,5.8,1.1,157,71.0,14.537037037037036,0.71,15,3,0.27777777777777773,27,11,2.5,5,0.4629629629629629,2,0.18518518518518517,15,1.3888888888888888,12,1.111111111111111,14.814814814814813,2.5,1.19,15.37,103.89,39.78,imputed,1
evanilson-bournemouth,Evanilson,Bournemouth,Premier League,BRA,ENG,FW,ST,25.0,1179,13.1,4,0,6.0,1.1,111,66.1,8.473282442748092,0.6609999999999999,17,6,0.4580152671755725,34,16,2.595419847328244,8,0.6106870229007634,0,0.0,23,1.7557251908396947,16,1.2213740458015268,12.213740458015268,2.4618320610687023,1.36,12.82,99.16,32.61,imputed,1
gorka-guruzeta-athletic-club,Gorka Guruzeta,Athletic Club,La Liga,ESP,ESP,FW,ST,28.0,977,10.9,5,2,2.8,0.5,171,76.0,15.688073394495412,0.76,10,5,0.4587155963302752,27,13,2.477064220183486,8,0.7339449541284403,5,0.4587155963302752,20,1.8348623853211008,3,0.27522935779816515,12.844036697247706,1.628440366972477,0.41,12.98,69.27,27.72,imputed,0
gustav-isaksen-lazio,Gustav Isaksen,Lazio,Serie A,DEN,ITA,FW,ST,23.0,948,10.5,2,2,1.9,0.8,247,76.9,23.523809523809526,0.769,40,18,1.7142857142857142,23,8,2.1904761904761907,8,0.7619047619047619,5,0.47619047619047616,6,0.5714285714285714,32,3.0476190476190474,24.476190476190474,3.0238095238095237,3.56,26.0,105.43,23.14,imputed,1
harry-kane-bayern-munich,Harry Kane,Bayern Munich,Bundesliga,ENG,GER,FW,ST,31.0,1047,11.6,14,6,10.3,2.4,233,80.1,20.086206896551726,0.8009999999999999,24,15,1.293103448275862,45,17,3.8793103448275863,2,0.1724137931034483,0,0.0,11,0.9482758620689655,14,1.206896551724138,19.56896551724138,3.2327586206896557,1.59,20.17,136.21,100.0,transfermarkt,1
hugo-duro-valencia,Hugo Duro,Valencia,La Liga,ESP,ESP,FW,ST,25.0,1136,12.6,4,1,2.7,0.8,146,70.2,11.587301587301587,0.7020000000000001,12,4,0.31746031746031744,23,6,1.8253968253968254,7,0.5555555555555556,6,0.4761904761904762,31,2.4603174603174605,7,0.5555555555555556,10.952380952380953,1.6468253968253967,0.65,11.23,70.71,27.21,imputed,0
hugo-ekitike-eint-frankfurt,Hugo Ekitike,Eint Frankfurt,Bundesliga,FRA,GER,FW,ST,22.0,1005,11.2,7,3,7.4,2.9,199,75.4,17.767857142857142,0.754,57,29,2.5892857142857144,36,14,3.2142857142857144,9,0.8035714285714286,5,0.44642857142857145,22,1.9642857142857144,31,2.7678571428571432,18.66071428571429,3.6830357142857144,3.54,20.04,143.84,49.79,imputed,1
isaac-romero-sevilla,Isaac Romero,Sevilla,La Liga,ESP,ESP,FW,ST,24.0,1140,12.7,2,2,3.5,1.3,176,71.0,13.858267716535433,0.71,37,12,0.9448818897637796,32,10,2.5196850393700787,6,0.4724409448818898,1,0.07874015748031496,19,1.4960629921259843,14,1.1023622047244095,15.03937007874016,2.2047244094488185,1.39,15.59,88.82,27.62,imputed,0
iñaki-williams-athletic-club,Iñaki Williams,Athletic Club,La Liga,GHA,ESP,FW,ST,30.0,1467,16.3,4,5,4.0,4.7,258,60.8,15.828220858895705,0.608,59,26,1.5950920245398772,32,12,1.9631901840490797,13,0.7975460122699386,9,0.5521472392638036,19,1.165644171779141,48,2.9447852760736195,21.16564417177914,3.052147239263803,3.42,22.64,110.98,35.05,imputed,1
jamie-vardy-leicester-city,Jamie Vardy,Leicester City,Premier League,ENG,ENG,FW,ST,37.0,1281,14.2,6,3,5.4,2.0,112,64.4,7.887323943661972,0.644,12,5,0.35211267605633806,24,9,1.6901408450704227,5,0.35211267605633806,1,0.07042253521126761,27,1.9014084507042255,14,0.9859154929577465,8.661971830985916,1.8309859154929577,1.09,9.15,74.65,1.0,transfermarkt,0
jean-philippe-mateta-crystal-palace,Jean-Philippe Mateta,Crystal Palace,Premier League,FRA,ENG,FW,ST,27.0,1253,13.9,4,1,5.0,1.9,134,65.4,9.640287769784173,0.654,15,5,0.3597122302158273,32,9,2.302158273381295,7,0.5035971223021583,1,0.07194244604316546,29,2.0863309352517985,16,1.1510791366906474,11.151079136690647,1.9064748201438848,1.26,11.73,69.78,20.0,transfermarkt,1
joel-pohjanpalo-venezia,Joel Pohjanpalo,Venezia,Serie A,FIN,ITA,FW,ST,30.0,1229,13.7,4,0,5.6,1.6,177,61.0,12.91970802919708,0.61,7,3,0.21897810218978103,25,10,1.8248175182481752,3,0.21897810218978103,4,0.29197080291970806,35,2.5547445255474455,6,0.43795620437956206,10.72992700729927,1.6423357664233578,0.5,10.95,72.41,22.48,imputed,1
johannes-eggestein-st-pauli,Johannes Eggestein,St. Pauli,Bundesliga,GER,GER,FW,ST,26.0,1207,13.4,2,3,2.8,1.8,249,72.2,18.582089552238806,0.722,12,5,0.3731343283582089,24,8,1.791044776119403,3,0.22388059701492538,0,0.0,12,0.8955223880597015,17,1.2686567164179103,14.029850746268655,1.9402985074626864,1.38,14.66,74.63,30.7,imputed,0
jonathan-burkardt-mainz-05,Jonathan Burkardt,Mainz 05,Bundesliga,GER,GER,FW,ST,24.0,1051,11.7,10,1,7.3,1.2,184,73.3,15.726495726495727,0.733,14,6,0.5128205128205129,30,12,2.5641025641025643,5,0.4273504273504274,0,0.0,10,0.8547008547008548,13,1.1111111111111112,14.871794871794872,2.307692307692308,1.26,15.43,92.65,53.92,imputed,0
jonathan-david-lille,Jonathan David,Lille,Ligue 1,CAN,FRA,FW,ST,24.0,1179,13.1,11,1,9.4,1.0,240,81.6,18.320610687022903,0.816,19,11,0.8396946564885497,29,15,2.213740458015267,12,0.916030534351145,3,0.22900763358778625,8,0.6106870229007634,17,1.297709923664122,16.03053435114504,2.4618320610687023,1.55,16.68,102.98,62.94,imputed,1
jørgen-strand-larsen-wolves,Jørgen Strand Larsen,Wolves,Premier League,NOR,ENG,FW,ST,24.0,1398,15.5,6,2,4.1,1.3,134,60.6,8.64516129032258,0.606,10,4,0.25806451612903225,26,16,1.6774193548387097,4,0.25806451612903225,4,0.25806451612903225,41,2.6451612903225805,6,0.3870967741935484,9.096774193548388,1.5161290322580645,0.46,9.29,67.48,38.18,imputed,1
keito-nakamura-reims,Keito Nakamura,Reims,Ligue 1,JPN,FRA,FW,ST,24.0,1162,12.9,6,1,4.1,1.2,239,73.1,18.527131782945737,0.731,33,12,0.9302325581395349,37,13,2.8682170542635657,15,1.1627906976744187,7,0.5426356589147286,3,0.23255813953488372,41,3.1782945736434107,17.131782945736433,3.3527131782945734,3.46,18.72,112.64,38.64,imputed,1
kiké-alavés,Kiké,Alavés,La Liga,ESP,ESP,FW,ST,35.0,1025,11.4,5,0,3.0,0.7,151,66.2,13.24561403508772,0.662,19,8,0.7017543859649122,25,11,2.1929824561403506,7,0.6140350877192983,0,0.0,54,4.7368421052631575,8,0.7017543859649122,13.68421052631579,1.8859649122807016,0.91,14.04,80.0,5.16,imputed,0
lautaro-martínez-inter,Lautaro Martínez,Inter,Serie A,ARG,ITA,FW,ST,27.0,1165,12.9,5,2,4.7,1.4,191,73.7,14.806201550387597,0.737,19,5,0.38759689922480617,38,14,2.945736434108527,9,0.6976744186046512,5,0.38759689922480617,10,0.7751937984496123,13,1.0077519379844961,14.651162790697674,2.3643410852713176,1.12,15.16,93.8,37.13,imputed,1
leandro-trossard-arsenal,Leandro Trossard,Arsenal,Premier League,BEL,ENG,FW,ST,30.0,917,10.2,3,1,3.0,2.1,226,71.3,22.156862745098042,0.713,35,13,1.2745098039215688,22,8,2.1568627450980395,14,1.3725490196078431,7,0.6862745098039216,2,0.19607843137254904,31,3.03921568627451,23.823529411764707,3.4558823529411766,3.42,25.34,130.1,20.4,imputed,1
liam-delap-ipswich-town,Liam Delap,Ipswich Town,Premier League,ENG,ENG,FW,ST,21.0,1186,13.2,6,1,4.4,1.3,90,60.8,6.818181818181818,0.608,34,17,1.2878787878787878,28,12,2.121212121212121,6,0.4545454545454546,2,0.15151515151515152,25,1.893939393939394,25,1.893939393939394,11.212121212121213,2.234848484848485,2.28,12.16,80.15,15.0,transfermarkt,0
lorenzo-lucca-udinese,Lorenzo Lucca,Udinese,Serie A,ITA,ITA,FW,ST,24.0,1106,12.3,6,0,2.7,0.3,125,64.4,10.16260162601626,0.644,13,8,0.6504065040650406,27,8,2.195121951219512,8,0.6504065040650406,2,0.16260162601626016,32,2.6016260162601625,6,0.4878048780487805,9.59349593495935,1.808943089430894,0.68,9.84,79.43,27.34,imputed,0
loïs-openda-rb-leipzig,Loïs Openda,RB Leipzig,Bundesliga,BEL,GER,FW,ST,24.0,1257,14.0,6,4,6.0,2.2,162,60.7,11.571428571428571,0.607,41,11,0.7857142857142857,40,22,2.857142857142857,6,0.42857142857142855,2,0.14285714285714285,8,0.5714285714285714,32,2.2857142857142856,16.214285714285715,3.232142857142857,2.52,17.36,122.79,60.0,transfermarkt,1
ludovic-ajorque-brest,Ludovic Ajorque,Brest,Ligue 1,FRA,FRA,FW,ST,30.0,972,10.8,4,1,3.0,0.9,195,70.7,18.055555555555554,0.7070000000000001,10,4,0.37037037037037035,14,8,1.2962962962962963,11,1.0185185185185184,3,0.27777777777777773,56,5.185185185185185,1,0.09259259259259259,13.796296296296296,1.2962962962962963,0.2,13.84,64.44,19.3,imputed,0
luis-henrique-marseille,Luis Henrique,Marseille,Ligue 1,BRA,FRA,"FW,DF",ST,23.0,1131,12.6,6,4,2.2,1.5,392,79.2,31.11111111111111,0.792,34,18,1.4285714285714286,12,7,0.9523809523809524,7,0.5555555555555556,4,0.31746031746031744,0,0.0,24,1.9047619047619049,18.650793650793652,1.9047619047619049,2.33,19.6,72.38,42.07,imputed,1
marcus-thuram-inter,Marcus Thuram,Inter,Serie A,FRA,ITA,FW,ST,27.0,1278,14.2,12,3,6.6,2.1,198,72.0,13.943661971830986,0.72,26,8,0.5633802816901409,41,22,2.887323943661972,12,0.8450704225352114,2,0.14084507042253522,29,2.0422535211267605,29,2.0422535211267605,16.408450704225352,3.4859154929577465,2.21,17.43,141.69,62.05,imputed,1
marvin-ducksch-werder-bremen,Marvin Ducksch,Werder Bremen,Bundesliga,GER,GER,FW,ST,30.0,1238,13.8,4,7,5.6,5.2,287,60.9,20.79710144927536,0.609,10,4,0.2898550724637681,42,15,3.043478260869565,6,0.43478260869565216,4,0.2898550724637681,13,0.9420289855072463,10,0.7246376811594203,23.333333333333332,2.391304347826087,0.81,23.7,99.71,41.56,imputed,0
marvin-pieringer-heidenheim,Marvin Pieringer,Heidenheim,Bundesliga,GER,GER,FW,ST,25.0,935,10.4,4,2,4.1,1.9,146,63.2,14.038461538461538,0.632,12,4,0.3846153846153846,27,10,2.5961538461538463,11,1.0576923076923077,3,0.28846153846153844,30,2.8846153846153846,8,0.7692307692307692,13.846153846153845,2.139423076923077,0.88,14.23,88.56,36.04,imputed,0
mateo-retegui-atalanta,Mateo Retegui,Atalanta,Serie A,ITA,ITA,FW,ST,25.0,959,10.7,12,3,8.7,1.2,175,75.1,16.35514018691589,0.7509999999999999,15,3,0.28037383177570097,47,17,4.392523364485982,8,0.7476635514018692,1,0.09345794392523366,22,2.0560747663551404,7,0.6542056074766356,19.719626168224302,3.2710280373831777,0.74,20.05,140.37,68.47,imputed,0
matthis-abline-nantes,Matthis Abline,Nantes,Ligue 1,FRA,FRA,FW,ST,21.0,1137,12.6,3,0,3.1,1.4,151,71.6,11.984126984126984,0.716,35,10,0.7936507936507937,38,12,3.015873015873016,6,0.4761904761904762,2,0.15873015873015872,17,1.3492063492063493,28,2.2222222222222223,15.952380952380953,3.1944444444444446,2.46,17.06,120.24,18.7,imputed,0
miguel-leganés,Miguel,Leganés,La Liga,ESP,ESP,FW,ST,25.0,1105,12.3,1,2,2.1,0.8,84,53.2,6.829268292682927,0.532,29,8,0.6504065040650406,17,7,1.3821138211382114,10,0.8130081300813008,3,0.24390243902439024,17,1.3821138211382114,12,0.975609756097561,11.951219512195122,1.565040650406504,1.17,12.44,63.17,19.47,imputed,0
milan-đurić-monza,Milan Đurić,Monza,Serie A,BIH,ITA,FW,ST,34.0,1098,12.2,4,1,2.7,1.1,102,48.1,8.360655737704919,0.48100000000000004,3,3,0.24590163934426232,21,9,1.7213114754098362,1,0.0819672131147541,2,0.1639344262295082,110,9.01639344262295,2,0.1639344262295082,7.3770491803278695,1.0860655737704918,0.24,7.46,45.66,6.81,imputed,1
moise-kean-fiorentina,Moise Kean,Fiorentina,Serie A,ITA,ITA,FW,ST,24.0,1216,13.5,10,1,10.4,1.4,116,70.3,8.592592592592593,0.703,47,22,1.6296296296296295,52,20,3.8518518518518516,5,0.37037037037037035,0,0.0,27,2.0,19,1.4074074074074074,13.333333333333334,3.0,1.9,14.04,119.85,60.7,imputed,0
nicolas-jackson-chelsea,Nicolas Jackson,Chelsea,Premier League,SEN,ENG,FW,ST,23.0,1256,14.0,9,3,9.0,1.8,166,73.1,11.857142857142858,0.731,39,14,1.0,44,23,3.142857142857143,11,0.7857142857142857,2,0.14285714285714285,8,0.5714285714285714,29,2.0714285714285716,13.571428571428571,3.267857142857143,2.37,14.61,127.21,59.27,imputed,1
nikola-krstović-lecce,Nikola Krstović,Lecce,Serie A,MNE,ITA,FW,ST,24.0,1408,15.6,4,1,6.4,1.1,200,66.9,12.820512820512821,0.669,42,12,0.7692307692307693,62,18,3.9743589743589745,13,0.8333333333333334,5,0.32051282051282054,43,2.7564102564102564,17,1.0897435897435899,14.743589743589745,2.516025641025641,1.32,15.29,92.5,38.05,imputed,1
ollie-watkins-aston-villa,Ollie Watkins,Aston Villa,Premier League,ENG,ENG,FW,ST,28.0,1137,12.6,7,3,8.8,1.6,127,76.0,10.079365079365079,0.76,23,5,0.39682539682539686,43,19,3.412698412698413,5,0.39682539682539686,2,0.15873015873015872,18,1.4285714285714286,24,1.9047619047619049,14.761904761904763,3.551587301587302,2.02,15.71,142.46,65.0,transfermarkt,0
oumar-diakité-reims,Oumar Diakité,Reims,Ligue 1,CIV,FRA,FW,ST,21.0,1061,11.8,4,1,4.3,1.0,198,81.5,16.779661016949152,0.815,45,17,1.4406779661016949,19,6,1.6101694915254237,15,1.271186440677966,2,0.1694915254237288,20,1.694915254237288,16,1.3559322033898304,14.23728813559322,2.0127118644067794,1.79,14.92,83.31,25.33,imputed,1
patrick-cutrone-como,Patrick Cutrone,Como,Serie A,ITA,ITA,FW,ST,26.0,1163,12.9,4,1,4.0,1.3,188,70.4,14.573643410852712,0.7040000000000001,15,8,0.6201550387596899,40,16,3.1007751937984493,10,0.7751937984496123,2,0.15503875968992248,14,1.0852713178294573,32,2.4806201550387597,17.131782945736433,3.372093023255814,2.67,18.37,124.19,31.93,imputed,0
patrick-dorgu-lecce,Patrick Dorgu,Lecce,Serie A,DEN,ITA,"FW,DF",ST,20.0,1390,15.4,3,0,3.0,1.1,410,77.5,26.623376623376622,0.775,35,10,0.6493506493506493,31,8,2.012987012987013,30,1.948051948051948,13,0.8441558441558441,24,1.5584415584415585,46,2.987012987012987,15.844155844155845,2.5974025974025974,3.18,17.34,78.57,20.69,imputed,1
